0.000000	0.052720
0.000500	0.055772
0.001000	0.058366
0.001500	0.060350
0.002000	0.061875
0.002500	0.062638
0.003000	0.063401
0.003500	0.064317
0.004000	0.065538
0.004500	0.067064
0.005000	0.068284
0.005500	0.068437
0.006000	0.068284
0.006500	0.067674
0.007000	0.067979
0.007500	0.067979
0.008000	0.066758
0.008500	0.064927
0.009000	0.063096
0.009500	0.060655
0.010000	0.057908
0.010500	0.056535
0.011000	0.055772
0.011500	0.054093
0.012000	0.050889
0.012500	0.046464
0.013000	0.042344
0.013500	0.039445
0.014000	0.038071
0.014500	0.038071
0.015000	0.037766
0.015500	0.038376
0.016000	0.040055
0.016500	0.042954
0.017000	0.047379
0.017500	0.050889
0.018000	0.052415
0.018500	0.053941
0.019000	0.056993
0.019500	0.060655
0.020000	0.064317
0.020500	0.067674
0.021000	0.070878
0.021500	0.072251
0.022000	0.071641
0.022500	0.069200
0.023000	0.065538
0.023500	0.061418
0.024000	0.058518
0.024500	0.055772
0.025000	0.054246
0.025500	0.053025
0.026000	0.051499
0.026500	0.049210
0.027000	0.045396
0.027500	0.041581
0.028000	0.038834
0.028500	0.037156
0.029000	0.036545
0.029500	0.036545
0.030000	0.036240
0.030500	0.036393
0.031000	0.036088
0.031500	0.036545
0.032000	0.038071
0.032500	0.040208
0.033000	0.042039
0.033500	0.042954
0.034000	0.043259
0.034500	0.045701
0.035000	0.050889
0.035500	0.057603
0.036000	0.065385
0.036500	0.070573
0.037000	0.073167
0.037500	0.072709
0.038000	0.071336
0.038500	0.070726
0.039000	0.070726
0.039500	0.070115
0.040000	0.068589
0.040500	0.067674
0.041000	0.065995
0.041500	0.064469
0.042000	0.062333
0.042500	0.059739
0.043000	0.056382
0.043500	0.053025
0.044000	0.049363
0.044500	0.044938
0.045000	0.040055
0.045500	0.036698
0.046000	0.036393
0.046500	0.038224
0.047000	0.039902
0.047500	0.041428
0.048000	0.043259
0.048500	0.045396
0.049000	0.049668
0.049500	0.054704
0.050000	0.057298
0.050500	0.058518
0.051000	0.058518
0.051500	0.058518
0.052000	0.059434
0.052500	0.060960
0.053000	0.063859
0.053500	0.068284
0.054000	0.072251
0.054500	0.075303
0.055000	0.077745
0.055500	0.077745
0.056000	0.075914
0.056500	0.071641
0.057000	0.065995
0.057500	0.060960
0.058000	0.057908
0.058500	0.055772
0.059000	0.051194
0.059500	0.045548
0.060000	0.042039
0.060500	0.042649
0.061000	0.043565
0.061500	0.040360
0.062000	0.033494
0.062500	0.026322
0.063000	0.023423
0.063500	0.028306
0.064000	0.038071
0.064500	0.045548
0.065000	0.046616
0.065500	0.043412
0.066000	0.040208
0.066500	0.039445
0.067000	0.041733
0.067500	0.046006
0.068000	0.051194
0.068500	0.055772
0.069000	0.058518
0.069500	0.060044
0.070000	0.060960
0.070500	0.063096
0.071000	0.067979
0.071500	0.074693
0.072000	0.079271
0.072500	0.078203
0.073000	0.073167
0.073500	0.066911
0.074000	0.061418
0.074500	0.057603
0.075000	0.054856
0.075500	0.051652
0.076000	0.048142
0.076500	0.046311
0.077000	0.048295
0.077500	0.052720
0.078000	0.055009
0.078500	0.055619
0.079000	0.057298
0.079500	0.061265
0.080000	0.063401
0.080500	0.061265
0.081000	0.053636
0.081500	0.042191
0.082000	0.031052
0.082500	0.025711
0.083000	0.027543
0.083500	0.032578
0.084000	0.038987
0.084500	0.046006
0.085000	0.052720
0.085500	0.057298
0.086000	0.060044
0.086500	0.062791
0.087000	0.065232
0.087500	0.065843
0.088000	0.063401
0.088500	0.060655
0.089000	0.058366
0.089500	0.056993
0.090000	0.056687
0.090500	0.058213
0.091000	0.059739
0.091500	0.059739
0.092000	0.058061
0.092500	0.054856
0.093000	0.050126
0.093500	0.042649
0.094000	0.036088
0.094500	0.032883
0.095000	0.033188
0.095500	0.035019
0.096000	0.035477
0.096500	0.033036
0.097000	0.027695
0.097500	0.022355
0.098000	0.018998
0.098500	0.018998
0.099000	0.022049
0.099500	0.027695
0.100000	0.032883
0.100500	0.035325
0.101000	0.038224
0.101500	0.043870
0.102000	0.050279
0.102500	0.055924
0.103000	0.060350
0.103500	0.064469
0.104000	0.067216
0.104500	0.066453
0.105000	0.063249
0.105500	0.060350
0.106000	0.059739
0.106500	0.060044
0.107000	0.059587
0.107500	0.058671
0.108000	0.058366
0.108500	0.056993
0.109000	0.052873
0.109500	0.046922
0.110000	0.041428
0.110500	0.037766
0.111000	0.035783
0.111500	0.034409
0.112000	0.032731
0.112500	0.030289
0.113000	0.028153
0.113500	0.026475
0.114000	0.026322
0.114500	0.028000
0.115000	0.031357
0.115500	0.035477
0.116000	0.040055
0.116500	0.045091
0.117000	0.048753
0.117500	0.051499
0.118000	0.054856
0.118500	0.058518
0.119000	0.060655
0.119500	0.060960
0.120000	0.060044
0.120500	0.058824
0.121000	0.059281
0.121500	0.060655
0.122000	0.060655
0.122500	0.058976
0.123000	0.057908
0.123500	0.058366
0.124000	0.057603
0.124500	0.053941
0.125000	0.049668
0.125500	0.046006
0.126000	0.043412
0.126500	0.040665
0.127000	0.036851
0.127500	0.033036
0.128000	0.029984
0.128500	0.028306
0.129000	0.028000
0.129500	0.028000
0.130000	0.026627
0.130500	0.025406
0.131000	0.025559
0.131500	0.027848
0.132000	0.032273
0.132500	0.035325
0.133000	0.036698
0.133500	0.039445
0.134000	0.042039
0.134500	0.042649
0.135000	0.042191
0.135500	0.044328
0.136000	0.053636
0.136500	0.067521
0.137000	0.081407
0.137500	0.092088
0.138000	0.098192
0.138500	0.098955
0.139000	0.094224
0.139500	0.086900
0.140000	0.079271
0.140500	0.070726
0.141000	0.064469
0.141500	0.062181
0.142000	0.060807
0.142500	0.056840
0.143000	0.048600
0.143500	0.038987
0.144000	0.030442
0.144500	0.024643
0.145000	0.020676
0.145500	0.018235
0.146000	0.016556
0.146500	0.014725
0.147000	0.013352
0.147500	0.013504
0.148000	0.015793
0.148500	0.020218
0.149000	0.024949
0.149500	0.028611
0.150000	0.032120
0.150500	0.035630
0.151000	0.038834
0.151500	0.041886
0.152000	0.045091
0.152500	0.048753
0.153000	0.053483
0.153500	0.058824
0.154000	0.063401
0.154500	0.066758
0.155000	0.067674
0.155500	0.068132
0.156000	0.066148
0.156500	0.062486
0.157000	0.058824
0.157500	0.057145
0.158000	0.056077
0.158500	0.056230
0.159000	0.055772
0.159500	0.053330
0.160000	0.048142
0.160500	0.040818
0.161000	0.031357
0.161500	0.022660
0.162000	0.016098
0.162500	0.013352
0.163000	0.014267
0.163500	0.017777
0.164000	0.021592
0.164500	0.023423
0.165000	0.025711
0.165500	0.029221
0.166000	0.033799
0.166500	0.038987
0.167000	0.042802
0.167500	0.045548
0.168000	0.047532
0.168500	0.048600
0.169000	0.049821
0.169500	0.052110
0.170000	0.055619
0.170500	0.059739
0.171000	0.062486
0.171500	0.063707
0.172000	0.064164
0.172500	0.065232
0.173000	0.067064
0.173500	0.065385
0.174000	0.059587
0.174500	0.052873
0.175000	0.047685
0.175500	0.044785
0.176000	0.043107
0.176500	0.041123
0.177000	0.036240
0.177500	0.028763
0.178000	0.021439
0.178500	0.017319
0.179000	0.016251
0.179500	0.016709
0.180000	0.018692
0.180500	0.023117
0.181000	0.028306
0.181500	0.031205
0.182000	0.032578
0.182500	0.035325
0.183000	0.040208
0.183500	0.042649
0.184000	0.040818
0.184500	0.036240
0.185000	0.031052
0.185500	0.027237
0.186000	0.028000
0.186500	0.036851
0.187000	0.048905
0.187500	0.056382
0.188000	0.055772
0.188500	0.051499
0.189000	0.046311
0.189500	0.041123
0.190000	0.038071
0.190500	0.039445
0.191000	0.044633
0.191500	0.050584
0.192000	0.055467
0.192500	0.057908
0.193000	0.057298
0.193500	0.051957
0.194000	0.043870
0.194500	0.037156
0.195000	0.034562
0.195500	0.037766
0.196000	0.046159
0.196500	0.055467
0.197000	0.060350
0.197500	0.058518
0.198000	0.053636
0.198500	0.048753
0.199000	0.046616
0.199500	0.046311
0.200000	0.046006
0.200500	0.041733
0.201000	0.032883
0.201500	0.022202
0.202000	0.013504
0.202500	0.010300
0.203000	0.014878
0.203500	0.025101
0.204000	0.036698
0.204500	0.049363
0.205000	0.059587
0.205500	0.063401
0.206000	0.060044
0.206500	0.055314
0.207000	0.052110
0.207500	0.048753
0.208000	0.046616
0.208500	0.047532
0.209000	0.051805
0.209500	0.057298
0.210000	0.060044
0.210500	0.055467
0.211000	0.043870
0.211500	0.029832
0.212000	0.017777
0.212500	0.010452
0.213000	0.007248
0.213500	0.006485
0.214000	0.006943
0.214500	0.007858
0.215000	0.008621
0.215500	0.009995
0.216000	0.012284
0.216500	0.015793
0.217000	0.019455
0.217500	0.024643
0.218000	0.030900
0.218500	0.035325
0.219000	0.038224
0.219500	0.044633
0.220000	0.055314
0.220500	0.064775
0.221000	0.066758
0.221500	0.063249
0.222000	0.062944
0.222500	0.069505
0.223000	0.076219
0.223500	0.075608
0.224000	0.068895
0.224500	0.060960
0.225000	0.053941
0.225500	0.048448
0.226000	0.041428
0.226500	0.033494
0.227000	0.027695
0.227500	0.026017
0.228000	0.028611
0.228500	0.031663
0.229000	0.031205
0.229500	0.029374
0.230000	0.029221
0.230500	0.028306
0.231000	0.023880
0.231500	0.017014
0.232000	0.010605
0.232500	0.004349
0.233000	0.000839
0.233500	0.004196
0.234000	0.015793
0.234500	0.031968
0.235000	0.048142
0.235500	0.058824
0.236000	0.062944
0.236500	0.060960
0.237000	0.055619
0.237500	0.049210
0.238000	0.043565
0.238500	0.038987
0.239000	0.036851
0.239500	0.035630
0.240000	0.035783
0.240500	0.036545
0.241000	0.035783
0.241500	0.033494
0.242000	0.031663
0.242500	0.031205
0.243000	0.029526
0.243500	0.025406
0.244000	0.020371
0.244500	0.016709
0.245000	0.014420
0.245500	0.012741
0.246000	0.010605
0.246500	0.009537
0.247000	0.009995
0.247500	0.010910
0.248000	0.011826
0.248500	0.012436
0.249000	0.014572
0.249500	0.018235
0.250000	0.023270
0.250500	0.028000
0.251000	0.031052
0.251500	0.034104
0.252000	0.038224
0.252500	0.045396
0.253000	0.053483
0.253500	0.059129
0.254000	0.060655
0.254500	0.057298
0.255000	0.050279
0.255500	0.040208
0.256000	0.027848
0.256500	0.016403
0.257000	0.010300
0.257500	0.011826
0.258000	0.018082
0.258500	0.025559
0.259000	0.033799
0.259500	0.041733
0.260000	0.047532
0.260500	0.047227
0.261000	0.040513
0.261500	0.030747
0.262000	0.022049
0.262500	0.015641
0.263000	0.012741
0.263500	0.014878
0.264000	0.021744
0.264500	0.034409
0.265000	0.051805
0.265500	0.063859
0.266000	0.063859
0.266500	0.051041
0.267000	0.030594
0.267500	0.014878
0.268000	0.008469
0.268500	0.007248
0.269000	0.010910
0.269500	0.018845
0.270000	0.028000
0.270500	0.034104
0.271000	0.038224
0.271500	0.044480
0.272000	0.052415
0.272500	0.056077
0.273000	0.052873
0.273500	0.045701
0.274000	0.039445
0.274500	0.038071
0.275000	0.038987
0.275500	0.039445
0.276000	0.038682
0.276500	0.038987
0.277000	0.042191
0.277500	0.045853
0.278000	0.047685
0.278500	0.047227
0.279000	0.042802
0.279500	0.034104
0.280000	0.023117
0.280500	0.013962
0.281000	0.010605
0.281500	0.014420
0.282000	0.022507
0.282500	0.030442
0.283000	0.036088
0.283500	0.040208
0.284000	0.042039
0.284500	0.040208
0.285000	0.036240
0.285500	0.032578
0.286000	0.030442
0.286500	0.030900
0.287000	0.031510
0.287500	0.030747
0.288000	0.029679
0.288500	0.029221
0.289000	0.031205
0.289500	0.034104
0.290000	0.034714
0.290500	0.034104
0.291000	0.035935
0.291500	0.038987
0.292000	0.040513
0.292500	0.042649
0.293000	0.044785
0.293500	0.042039
0.294000	0.033951
0.294500	0.023117
0.295000	0.011978
0.295500	0.000839
0.296000	-0.006790
0.296500	-0.010452
0.297000	-0.012741
0.297500	-0.015640
0.298000	-0.020065
0.298500	-0.025101
0.299000	-0.023880
0.299500	-0.013504
0.300000	0.000076
0.300500	0.010910
0.301000	0.022202
0.301500	0.035630
0.302000	0.049516
0.302500	0.062028
0.303000	0.072862
0.303500	0.079576
0.304000	0.081254
0.304500	0.081407
0.305000	0.083696
0.305500	0.086442
0.306000	0.083543
0.306500	0.072709
0.307000	0.055772
0.307500	0.040055
0.308000	0.029221
0.308500	0.024491
0.309000	0.022965
0.309500	0.020829
0.310000	0.017014
0.310500	0.011521
0.311000	0.005722
0.311500	0.000076
0.312000	-0.003433
0.312500	-0.006180
0.313000	-0.007553
0.313500	-0.007095
0.314000	-0.005722
0.314500	-0.000839
0.315000	0.006180
0.315500	0.012436
0.316000	0.015793
0.316500	0.017319
0.317000	0.018235
0.317500	0.019303
0.318000	0.020371
0.318500	0.021897
0.319000	0.025711
0.319500	0.033036
0.320000	0.041733
0.320500	0.049821
0.321000	0.052567
0.321500	0.052110
0.322000	0.051805
0.322500	0.052415
0.323000	0.051499
0.323500	0.047685
0.324000	0.043412
0.324500	0.040360
0.325000	0.037461
0.325500	0.032883
0.326000	0.028000
0.326500	0.023117
0.327000	0.017777
0.327500	0.012284
0.328000	0.007553
0.328500	0.004501
0.329000	0.001144
0.329500	-0.003586
0.330000	-0.008774
0.330500	-0.012589
0.331000	-0.014420
0.331500	-0.013352
0.332000	-0.011063
0.332500	-0.008621
0.333000	-0.004959
0.333500	0.000076
0.334000	0.004807
0.334500	0.008774
0.335000	0.012894
0.335500	0.018845
0.336000	0.025559
0.336500	0.030137
0.337000	0.033188
0.337500	0.037461
0.338000	0.042649
0.338500	0.048295
0.339000	0.051041
0.339500	0.049058
0.340000	0.044938
0.340500	0.040513
0.341000	0.036393
0.341500	0.033951
0.342000	0.034104
0.342500	0.035325
0.343000	0.034104
0.343500	0.032273
0.344000	0.027390
0.344500	0.019608
0.345000	0.010300
0.345500	0.002670
0.346000	-0.002060
0.346500	-0.002670
0.347000	0.000839
0.347500	0.007858
0.348000	0.014420
0.348500	0.018845
0.349000	0.021286
0.349500	0.022202
0.350000	0.022812
0.350500	0.024338
0.351000	0.027848
0.351500	0.032883
0.352000	0.039597
0.352500	0.046616
0.353000	0.053941
0.353500	0.059739
0.354000	0.061570
0.354500	0.058518
0.355000	0.052720
0.355500	0.046311
0.356000	0.040665
